Frame Number,hip,ra,dec,mag,parallax,B_V,Spectral_type,size,Frame Boundaries
2,76291,233.7692928,1.66927984,6.55,16.95,0.008,F0III       ,0.9000000000000004,"[[237.31187993  -7.20362772]
 [221.66882571   5.2581079 ]
 [231.01512742  16.99039856]
 [246.65818164   4.52866294]]"
2,76365,233.95367885,1.22748723,6.7,12.71,0.015,F0          ,0.5999999999999996,"[[237.31187993  -7.20362772]
 [221.66882571   5.2581079 ]
 [231.01512742  16.99039856]
 [246.65818164   4.52866294]]"
2,76372,233.97244766,11.26568451,6.04,4.62,0.006,K0III:      ,1.92,"[[237.31187993  -7.20362772]
 [221.66882571   5.2581079 ]
 [231.01512742  16.99039856]
 [246.65818164   4.52866294]]"
2,76425,234.1231331,10.0104549,5.26,13.89,0.044,K0p         ,3.4800000000000004,"[[237.31187993  -7.20362772]
 [221.66882571   5.2581079 ]
 [231.01512742  16.99039856]
 [246.65818164   4.52866294]]"
2,76427,234.14051118,-0.56147928,6.51,6.34,0.012,G8III+...   ,0.9800000000000004,"[[237.31187993  -7.20362772]
 [221.66882571   5.2581079 ]
 [231.01512742  16.99039856]
 [246.65818164   4.52866294]]"
2,76733,235.04315137,12.05295354,6.22,3.08,0.004,G8II        ,1.5600000000000005,"[[237.31187993  -7.20362772]
 [221.66882571   5.2581079 ]
 [231.01512742  16.99039856]
 [246.65818164   4.52866294]]"
2,76866,235.44746556,12.84753869,5.34,14.28,0.008,A0p Sr      ,3.3200000000000003,"[[237.31187993  -7.20362772]
 [221.66882571   5.2581079 ]
 [231.01512742  16.99039856]
 [246.65818164   4.52866294]]"
2,77001,235.84283607,11.71104411,6.94,1.13,0.018,K2          ,0.11999999999999922,"[[237.31187993  -7.20362772]
 [221.66882571   5.2581079 ]
 [231.01512742  16.99039856]
 [246.65818164   4.52866294]]"
2,77052,236.00769128,2.51552506,5.86,68.16,0.002,G5V         ,2.2799999999999994,"[[237.31187993  -7.20362772]
 [221.66882571   5.2581079 ]
 [231.01512742  16.99039856]
 [246.65818164   4.52866294]]"
2,77070,236.06664914,6.42551971,2.63,44.54,0.015,K2III       ,8.74,"[[237.31187993  -7.20362772]
 [221.66882571   5.2581079 ]
 [231.01512742  16.99039856]
 [246.65818164   4.52866294]]"
2,77163,236.34778279,5.44732255,5.57,8.49,0.002,A1V         ,2.8599999999999994,"[[237.31187993  -7.20362772]
 [221.66882571   5.2581079 ]
 [231.01512742  16.99039856]
 [246.65818164   4.52866294]]"
2,77186,236.41458802,0.89104971,6.32,5.27,0.001,K0III       ,1.3599999999999994,"[[237.31187993  -7.20362772]
 [221.66882571   5.2581079 ]
 [231.01512742  16.99039856]
 [246.65818164   4.52866294]]"
2,77227,236.52354097,-1.80411556,5.39,7.99,0.005,B8III       ,3.2200000000000006,"[[237.31187993  -7.20362772]
 [221.66882571   5.2581079 ]
 [231.01512742  16.99039856]
 [246.65818164   4.52866294]]"
2,77257,236.61144121,7.35323973,4.42,85.08,0.008,G0Vvar      ,5.16,"[[237.31187993  -7.20362772]
 [221.66882571   5.2581079 ]
 [231.01512742  16.99039856]
 [246.65818164   4.52866294]]"
2,77287,236.68929693,-6.1203582,6.24,3.48,0.002,K0          ,1.5199999999999996,"[[237.31187993  -7.20362772]
 [221.66882571   5.2581079 ]
 [231.01512742  16.99039856]
 [246.65818164   4.52866294]]"
2,77335,236.82179653,-0.26985699,6.94,20.72,0.016,F5          ,0.11999999999999922,"[[237.31187993  -7.20362772]
 [221.66882571   5.2581079 ]
 [231.01512742  16.99039856]
 [246.65818164   4.52866294]]"
2,77354,236.86184157,1.54603913,6.53,7.44,0.009,K0III       ,0.9399999999999995,"[[237.31187993  -7.20362772]
 [221.66882571   5.2581079 ]
 [231.01512742  16.99039856]
 [246.65818164   4.52866294]]"
2,77458,237.22017169,-1.00127321,6.81,2.49,0.001,K5III       ,0.3800000000000008,"[[237.31187993  -7.20362772]
 [221.66882571   5.2581079 ]
 [231.01512742  16.99039856]
 [246.65818164   4.52866294]]"
2,77464,237.23672761,-3.81852811,5.53,20.34,0.005,A5IV        ,2.9399999999999995,"[[237.31187993  -7.20362772]
 [221.66882571   5.2581079 ]
 [231.01512742  16.99039856]
 [246.65818164   4.52866294]]"
2,77516,237.40527375,-3.43014112,3.54,20.94,0.005,A0V         ,6.92,"[[237.31187993  -7.20362772]
 [221.66882571   5.2581079 ]
 [231.01512742  16.99039856]
 [246.65818164   4.52866294]]"
2,77578,237.57303895,2.19662489,5.21,12.4,0.0,G8III       ,3.58,"[[237.31187993  -7.20362772]
 [221.66882571   5.2581079 ]
 [231.01512742  16.99039856]
 [246.65818164   4.52866294]]"
2,77622,237.70371344,4.4775798,3.71,46.39,0.009,A2m         ,6.58,"[[237.31187993  -7.20362772]
 [221.66882571   5.2581079 ]
 [231.01512742  16.99039856]
 [246.65818164   4.52866294]]"
2,77660,237.81519764,-3.09042957,5.09,20.47,0.003,A3Vn        ,3.8200000000000003,"[[237.31187993  -7.20362772]
 [221.66882571   5.2581079 ]
 [231.01512742  16.99039856]
 [246.65818164   4.52866294]]"
2,77893,238.60645913,5.29394629,6.87,11.43,0.009,K0          ,0.2599999999999998,"[[237.31187993  -7.20362772]
 [221.66882571   5.2581079 ]
 [231.01512742  16.99039856]
 [246.65818164   4.52866294]]"
2,77910,238.66780783,8.58033887,6.28,13.54,0.02,A7Vn        ,1.4399999999999995,"[[237.31187993  -7.20362772]
 [221.66882571   5.2581079 ]
 [231.01512742  16.99039856]
 [246.65818164   4.52866294]]"
2,77966,238.83994478,9.2234612,6.9,4.61,0.01,K0          ,0.1999999999999993,"[[237.31187993  -7.20362772]
 [221.66882571   5.2581079 ]
 [231.01512742  16.99039856]
 [246.65818164   4.52866294]]"
2,78024,238.97765449,-2.16425957,6.77,26.54,0.01,G0...       ,0.46000000000000085,"[[237.31187993  -7.20362772]
 [221.66882571   5.2581079 ]
 [231.01512742  16.99039856]
 [246.65818164   4.52866294]]"
2,78442,240.21316189,4.42718026,5.82,13.62,0.004,K0III:      ,2.3599999999999994,"[[237.31187993  -7.20362772]
 [221.66882571   5.2581079 ]
 [231.01512742  16.99039856]
 [246.65818164   4.52866294]]"
2,78685,240.94047189,4.98679189,6.07,8.37,0.015,G9III       ,1.8599999999999994,"[[237.31187993  -7.20362772]
 [221.66882571   5.2581079 ]
 [231.01512742  16.99039856]
 [246.65818164   4.52866294]]"
2,78742,241.12328523,0.67242104,6.81,19.25,0.007,F8          ,0.3800000000000008,"[[237.31187993  -7.20362772]
 [221.66882571   5.2581079 ]
 [231.01512742  16.99039856]
 [246.65818164   4.52866294]]"
2,78840,241.40805867,8.09624575,6.27,8.1,0.002,A3m         ,1.4600000000000009,"[[237.31187993  -7.20362772]
 [221.66882571   5.2581079 ]
 [231.01512742  16.99039856]
 [246.65818164   4.52866294]]"
2,79120,242.24541959,3.45444515,5.93,7.58,0.002,K5III       ,2.1400000000000006,"[[237.31187993  -7.20362772]
 [221.66882571   5.2581079 ]
 [231.01512742  16.99039856]
 [246.65818164   4.52866294]]"
2,79137,242.29609713,6.38050993,5.93,32.84,0.005,K1+...      ,2.1400000000000006,"[[237.31187993  -7.20362772]
 [221.66882571   5.2581079 ]
 [231.01512742  16.99039856]
 [246.65818164   4.52866294]]"
2,79187,242.42253884,0.819894,6.68,1.57,0.012,K2          ,0.6400000000000006,"[[237.31187993  -7.20362772]
 [221.66882571   5.2581079 ]
 [231.01512742  16.99039856]
 [246.65818164   4.52866294]]"
2,79231,242.5512116,1.60122457,6.61,8.21,0.008,K0          ,0.7799999999999994,"[[237.31187993  -7.20362772]
 [221.66882571   5.2581079 ]
 [231.01512742  16.99039856]
 [246.65818164   4.52866294]]"
2,79488,243.31420074,5.0210989,5.46,7.68,0.002,K5III       ,3.08,"[[237.31187993  -7.20362772]
 [221.66882571   5.2581079 ]
 [231.01512742  16.99039856]
 [246.65818164   4.52866294]]"
2,79581,243.55658859,5.90189736,6.3,9.75,0.003,K2III       ,1.4000000000000004,"[[237.31187993  -7.20362772]
 [221.66882571   5.2581079 ]
 [231.01512742  16.99039856]
 [246.65818164   4.52866294]]"
2,79595,243.59219162,2.64733257,6.93,10.18,0.001,F5          ,0.14000000000000057,"[[237.31187993  -7.20362772]
 [221.66882571   5.2581079 ]
 [231.01512742  16.99039856]
 [246.65818164   4.52866294]]"
2,Celestial_data for frame:,      ,Sun,"(15.252812063978121, -18.059736319518006)",moon,"(1.1232089266853176, 9.46120362720204)"
2,Diffused UV data in frame (Total_photons):,      ,1100A,16711100.04449675,1500A,13581627.410909655,2300A,9467686.17031154
3,74253,227.63130492,11.67357688,6.89,1.88,0.011,M2.5III:    ,0.22000000000000064,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,74359,227.94885092,10.2165233,6.89,8.21,0.002,A0          ,0.22000000000000064,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,74441,228.19664484,10.70246828,6.5,4.87,0.008,K2          ,1.0,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,74749,229.14911128,9.7130066,6.74,9.35,0.002,A2          ,0.5199999999999996,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,75230,230.59682931,12.56753162,6.29,7.33,0.006,A0V         ,1.42,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,75530,231.44752151,15.42805438,5.16,3.55,0.006,M1III       ,3.6799999999999997,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,75584,231.6261843,10.03609811,6.97,3.97,0.015,M0          ,0.0600000000000005,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,75714,232.01890292,11.8616023,6.93,7.24,0.011,F0          ,0.14000000000000057,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,75810,232.30056522,16.39547022,6.38,6.53,0.008,G8III-IV    ,1.2400000000000002,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,75971,232.73089659,8.57910008,6.57,19.73,0.006,F4Vw        ,0.8599999999999994,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,76069,233.04032004,16.05615239,6.22,7.56,0.005,B9V         ,1.5600000000000005,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,76136,233.2695995,16.01207245,6.56,8.83,0.015,K2          ,0.8800000000000008,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,76198,233.46973117,17.13747753,6.49,15.92,0.015,F3III       ,1.0199999999999996,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,76276,233.7007926,10.53885916,3.8,15.54,0.008,F0IV        ,6.4,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,76337,233.88865569,17.65558738,6.1,7.87,0.006,G8III:      ,1.8000000000000007,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,76372,233.97244766,11.26568451,6.04,4.62,0.006,K0III:      ,1.92,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,76423,234.11745552,15.10140112,6.51,6.27,0.016,M5II-III    ,0.9800000000000004,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,76424,234.12164831,16.1190982,5.93,20.4,0.004,F3V         ,2.1400000000000006,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,76425,234.1231331,10.0104549,5.26,13.89,0.044,K0p         ,3.4800000000000004,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,76699,234.91656598,16.31391885,6.98,9.61,0.007,A2          ,0.03999999999999915,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,76733,235.04315137,12.05295354,6.22,3.08,0.004,G8II        ,1.5600000000000005,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,76810,235.24619723,16.024629,6.0,7.24,0.003,G8III       ,2.0,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,76852,235.38788463,19.67050566,4.51,16.97,0.003,A1V         ,4.98,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,76866,235.44746556,12.84753869,5.34,14.28,0.008,A0p Sr      ,3.3200000000000003,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,76878,235.47815864,18.46389861,5.8,18.78,0.008,A2m         ,2.4000000000000004,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,76985,235.79392869,13.6677537,6.48,5.18,0.003,G5III       ,1.0399999999999991,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,77001,235.84283607,11.71104411,6.94,1.13,0.018,K2          ,0.11999999999999922,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,77052,236.00769128,2.51552506,5.86,68.16,0.002,G5V         ,2.2799999999999994,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,77070,236.06664914,6.42551971,2.63,44.54,0.015,K2III       ,8.74,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,77111,236.17562438,17.26421031,6.15,10.16,0.002,A0V         ,1.6999999999999993,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,77118,236.20092114,16.73737503,6.99,7.38,0.02,K2          ,0.019999999999999574,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,77163,236.34778279,5.44732255,5.57,8.49,0.002,A1V         ,2.8599999999999994,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,77233,236.54672877,15.42192602,3.65,21.31,0.005,A3V         ,6.7,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,77249,236.60001695,15.5266861,6.7,4.18,0.008,A3          ,0.5999999999999996,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,77257,236.61144121,7.35323973,4.42,85.08,0.008,G0Vvar      ,5.16,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,77336,236.82230086,14.11527157,5.71,12.95,0.0,A3V         ,2.58,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,77354,236.86184157,1.54603913,6.53,7.44,0.009,K0III       ,0.9399999999999995,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,77412,237.05546553,13.78933425,5.98,7.41,0.011,K2III       ,2.039999999999999,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,77450,237.18503586,18.1417793,4.09,9.36,0.008,M1III       ,5.82,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,77455,237.21038602,12.72363804,6.79,4.87,0.009,A0          ,0.41999999999999993,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,77506,237.39155896,12.55864447,6.69,6.28,0.009,K0          ,0.6199999999999992,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,77578,237.57303895,2.19662489,5.21,12.4,0.0,G8III       ,3.58,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,77622,237.70371344,4.4775798,3.71,46.39,0.009,A2m         ,6.58,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,77782,238.23395552,17.40316981,6.29,6.72,0.008,K0          ,1.42,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,77801,238.30078139,13.19799059,6.07,57.27,0.005,G0IV        ,1.8599999999999994,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,77835,238.39523924,16.07498779,6.21,11.32,0.007,F5II-III    ,1.58,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,77893,238.60645913,5.29394629,6.87,11.43,0.009,K0          ,0.2599999999999998,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,77910,238.66780783,8.58033887,6.28,13.54,0.02,A7Vn        ,1.4399999999999995,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,77966,238.83994478,9.2234612,6.9,4.61,0.01,K0          ,0.1999999999999993,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,77995,238.91607323,18.62077132,6.26,1.98,0.005,B8III       ,1.4800000000000004,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,78072,239.11247598,15.66473327,3.85,89.92,0.006,F6V         ,6.3,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,78097,239.18981564,12.47793465,6.94,12.35,0.015,F2          ,0.11999999999999922,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,78132,239.31101948,14.41426805,5.54,14.36,0.003,K1IV        ,2.92,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,78442,240.21316189,4.42718026,5.82,13.62,0.004,K0III:      ,2.3599999999999994,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,78481,240.30977487,17.81802578,5.1,10.58,0.002,G8III       ,3.8000000000000007,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,78685,240.94047189,4.98679189,6.07,8.37,0.015,G9III       ,1.8599999999999994,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,78742,241.12328523,0.67242104,6.81,19.25,0.007,F8          ,0.3800000000000008,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,78840,241.40805867,8.09624575,6.27,8.1,0.002,A3m         ,1.4600000000000009,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,78858,241.4677922,9.9359304,6.93,5.05,0.01,A2          ,0.14000000000000057,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,78875,241.51173308,13.32097576,6.8,5.63,0.011,K0          ,0.40000000000000036,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,79007,241.90646234,9.89176025,5.63,12.12,0.007,A7V         ,2.74,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,79047,242.02388651,10.08050512,6.74,9.18,0.008,A3          ,0.5199999999999996,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,79072,242.11701282,8.53432477,5.69,5.74,0.012,M3.5IIIa    ,2.619999999999999,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,79086,242.15220976,8.61324825,6.47,6.97,0.019,M4III       ,1.0600000000000005,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,79120,242.24541959,3.45444515,5.93,7.58,0.002,K5III       ,2.1400000000000006,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,79137,242.29609713,6.38050993,5.93,32.84,0.005,K1+...      ,2.1400000000000006,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,79187,242.42253884,0.819894,6.68,1.57,0.012,K2          ,0.6400000000000006,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,79231,242.5512116,1.60122457,6.61,8.21,0.008,K0          ,0.7799999999999994,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,79337,242.87394525,9.71205342,6.52,7.6,0.006,F0IV        ,0.9600000000000009,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,79488,243.31420074,5.0210989,5.46,7.68,0.002,K5III       ,3.08,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,79492,243.32642684,13.52792867,6.68,41.05,0.001,G8V         ,0.6400000000000006,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,79581,243.55658859,5.90189736,6.3,9.75,0.003,K2III       ,1.4000000000000004,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,79595,243.59219162,2.64733257,6.93,10.18,0.001,F5          ,0.14000000000000057,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,79608,243.6760462,7.85825362,6.59,5.08,0.009,K0          ,0.8200000000000003,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,80351,246.04511352,6.94817146,5.83,9.55,0.003,A2sp...     ,2.34,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
3,80372,246.10055052,10.25435101,6.93,5.47,0.011,K5          ,0.14000000000000057,"[[241.29160552  -2.16897316]
 [225.76438125  10.43679165]
 [235.21870485  22.08220985]
 [250.74592912   9.47644504]]"
